,mean,std
1,30.0,5.0
2,90.0,10.0
3,100.0,15.0
4,100.0,15.0
5,90.0,15.0
6,50.0,5.0
7,100.0,15.0
8,90.0,15.0
9,60.0,5.0
10,90.0,15.0
11,30.0,5.0
12,90.0,15.0
13,100.0,15.0
14,90.0,15.0
15,90.0,15.0
16,30.0,5.0
17,90.0,15.0
18,90.0,15.0
19,60.0,10.0
20,100.0,15.0
21,30.0,5.0
22,90.0,10.0
23,60.0,10.0
24,60.0,10.0
25,150.0,15.0
26,100.0,15.0
27,100.0,15.0
28,90.0,10.0
29,100.0,15.0
30,100.0,15.0
31,30.0,5.0
32,90.0,15.0
33,90.0,10.0
34,90.0,10.0
35,60.0,10.0
36,30.5,5.2
37,100.0,15.0
38,100.0,15.0
39,60.0,5.0
40,90.0,15.0
41,90.0,10.0
42,120.0,15.0
43,60.0,5.0
44,50.0,5.0
45,60.0,10.0
46,90.0,10.0
47,100.0,15.0
48,40.0,5.0
49,90.0,15.0
50,90.0,10.0
51,100.0,15.0
52,30.0,5.0
53,90.0,15.0
54,90.0,15.0
55,150.0,15.0
56,90.0,10.0
57,90.0,15.0
58,120.0,15.0
59,120.0,15.0
60,90.0,15.0
61,30.0,5.0
62,150.0,15.0
63,30.0,5.0
64,90.0,15.0
65,90.0,15.0
66,100.0,15.0
67,90.0,10.0
68,90.0,15.0
69,90.0,15.0
70,100.0,15.0
71,90.0,15.0
72,90.0,10.0
73,100.0,15.0
74,30.0,5.0
75,90.0,10.0
76,90.0,15.0
77,100.0,15.0
78,30.0,5.0
79,100.0,15.0
80,90.0,10.0
81,100.0,15.0
82,100.0,15.0
83,90.0,12.0
84,120.0,15.0
85,120.0,15.0
86,90.0,10.0
87,90.0,10.0
88,90.0,5.0
89,90.0,15.0
90,90.0,10.0
91,90.0,15.0
92,90.0,10.0
93,100.0,15.0
94,90.0,15.0
95,150.0,15.0
96,100.0,15.0
97,100.0,15.0
98,60.0,5.0
99,30.0,5.0
100,90.0,15.0
