,mean,std
1,350.0,15.0
2,350.0,10.0
3,350.0,15.0
4,350.0,15.0
5,250.0,15.0
6,350.0,15.0
7,350.0,15.0
8,350.0,15.0
9,250.0,15.0
10,240.0,15.0
11,350.0,15.0
12,350.0,15.0
13,350.0,15.0
14,350.0,15.0
15,240.0,15.0
16,350.0,15.0
17,350.0,15.0
18,350.0,15.0
19,350.0,15.0
20,350.0,15.0
21,350.0,15.0
22,350.0,15.0
23,350.0,15.0
24,250.0,15.0
25,250.0,15.0
26,350.0,10.0
27,250.0,15.0
28,350.0,15.0
29,350.0,15.0
30,350.0,10.0
31,350.0,15.0
32,350.0,15.0
33,350.0,15.0
34,350.0,15.0
35,350.0,15.0
36,350.0,15.0
37,350.0,10.0
38,350.0,15.0
39,350.0,15.0
40,350.0,15.0
41,350.0,15.0
42,350.0,15.0
43,350.0,15.0
44,350.0,15.0
45,350.0,15.0
46,350.0,15.0
47,350.0,15.0
48,350.0,15.0
49,350.0,15.0
50,350.0,10.0
51,350.0,15.0
52,350.0,15.0
53,350.0,15.0
54,350.0,15.0
55,350.0,15.0
56,350.0,15.0
57,350.0,15.0
58,350.0,15.0
59,350.0,15.0
60,350.0,15.0
61,350.0,15.0
62,350.0,15.0
63,350.0,15.0
64,350.0,15.0
65,350.0,15.0
66,350.0,15.0
67,350.0,15.0
68,350.0,15.0
69,350.0,15.0
70,350.0,15.0
71,350.0,15.0
72,350.0,15.0
73,350.0,15.0
74,250.0,15.0
75,350.0,15.0
76,350.0,15.0
77,350.0,15.0
78,350.0,15.0
79,350.0,15.0
80,350.0,15.0
81,250.0,15.0
82,350.0,15.0
83,350.0,15.0
84,350.0,15.0
85,350.0,15.0
86,350.0,15.0
87,350.0,15.0
88,350.0,15.0
89,350.0,15.0
90,350.0,15.0
91,350.0,15.0
92,350.0,15.0
93,350.0,15.0
94,350.0,15.0
95,350.0,15.0
96,350.0,15.0
97,350.0,15.0
98,350.0,15.0
99,350.0,15.0
100,350.0,15.0
