,mean,std
1,90,15
2,90,15
3,90,15
4,90,15
5,90,15
6,90,15
7,90,15
8,90,15
9,90,15
10,90,15
11,90,15
12,90,15
13,90,15
14,90,15
15,90.0,15.0
16,90,15
17,90,15
18,90,15
19,90,15
20,90,15
21,90,15
22,90,15
23,90,15
24,90,15
25,90,15
26,90,15
27,90,15
28,90,15
29,90,15
30,90,15
31,90,15
32,90,15
33,90,15
34,90,15
35,90,15
36,90,15
37,90,15
38,90,15
39,90,15
40,90,15
41,90,15
42,90,15
43,90,15
44,90,15
45,90,15
46,90,15
47,90,15
48,90,15
49,90,15
50,90,15
51,90,15
52,90,15
53,90,15
54,90,15
55,90,15
56,90,15
57,90,15
58,90,15
59,90,15
60,90,15
61,90,15
62,90,15
63,90,15
64,90,15
65,90,15
66,90,15
67,90,15
68,90,15
69,90,15
70,90,15
71,90,15
72,90,15
73,90,15
74,90,15
75,90,15
76,90,15
77,90,15
78,90,15
79,90,15
80,90,15
81,90,15
82,90,15
83,90,15
84,90,15
85,90,15
86,90,15
87,90,15
88,90,15
89,90,15
90,90,15
91,90,15
92,90,15
93,90,15
94,90,15
95,90,15
96,90,15
97,90,15
98,90,15
99,90,15
100,90,15
