,mean,std
1,120.0,15.0
2,100.0,15.0
3,100.0,15.0
4,1000.0,50.0
5,100.0,15.0
6,120.0,15.0
7,100.0,15.0
8,100.0,15.0
9,500.0,50.0
10,100.0,15.0
11,150.0,20.0
12,500.0,50.0
13,1000.0,150.0
14,1200.0,100.0
15,500.0,50.0
16,10000.0,1200.0
17,120.0,15.0
18,120.0,15.0
19,120.0,15.0
20,120.0,15.0
21,1500.0,200.0
22,10000.0,500.0
23,10000.0,1200.0
24,1200.0,150.0
25,120.0,15.0
26,500.0,50.0
27,500.0,50.0
28,80.0,10.0
29,1500.0,100.0
30,500.0,50.0
31,120.0,15.0
32,500.0,50.0
33,1000.0,120.0
34,5000.0,50.0
35,500.0,50.0
36,120.0,15.0
37,120.0,15.0
38,120.0,15.0
39,1000.0,100.0
40,1500.0,200.0
41,100.0,15.0
42,100.0,15.0
43,120.0,15.0
44,1000.0,50.0
45,120.0,15.0
46,1000.0,150.0
47,1000.0,50.0
48,150.0,20.0
49,120.0,15.0
50,120.0,15.0
51,1500.0,200.0
52,500.0,50.0
53,100.0,15.0
54,5000.0,100.0
55,100.0,15.0
56,1500.0,200.0
57,1200.0,250.0
58,500.0,50.0
59,500.0,50.0
60,120.0,15.0
61,500.0,50.0
62,120.0,15.0
63,500.0,50.0
64,1000.0,100.0
65,1500.0,200.0
66,100.0,15.0
67,250.0,15.0
68,1500.0,200.0
69,120.0,15.0
70,120.0,15.0
71,500.0,50.0
72,120.0,15.0
73,1500.0,200.0
74,500.0,50.0
75,120.0,15.0
76,1000.0,100.0
77,1500.0,100.0
78,1000.0,150.0
79,12000.0,1500.0
80,120.0,15.0
81,120.0,15.0
82,3500.0,200.0
83,100.0,15.0
84,300.0,50.0
85,100.0,15.0
86,1500.0,200.0
87,100.0,15.0
88,500.0,50.0
89,1000.0,150.0
90,120.0,15.0
91,120.0,15.0
92,500.0,50.0
93,1500.0,200.0
94,120.0,15.0
95,1000.0,100.0
96,3000.0,250.0
97,150.0,15.0
98,50.0,10.0
99,500.0,50.0
100,120.0,15.0
