,mean,std
1,150.0,20.0
2,100.0,15.0
3,150.0,15.0
4,200.0,15.0
5,50.0,10.0
6,150.0,20.0
7,1500.0,50.0
8,100.0,15.0
9,100.0,15.0
10,150.0,15.0
11,200.0,15.0
12,300.0,15.0
13,100.0,15.0
14,120.0,15.0
15,100.0,15.0
16,150.0,20.0
17,100.0,15.0
18,100.0,15.0
19,150.0,20.0
20,100.0,15.0
21,120.0,15.0
22,300.0,50.0
23,1500.0,200.0
24,100.0,15.0
25,100.0,15.0
26,100.0,15.0
27,50.0,10.0
28,150.0,20.0
29,300.0,15.0
30,300.0,50.0
31,150.0,20.0
32,100.0,15.0
33,120.0,15.0
34,200.0,15.0
35,100.0,15.0
36,300.0,15.0
37,100.0,15.0
38,100.0,15.0
39,100.0,15.0
40,100.0,15.0
41,150.0,20.0
42,200.0,20.0
43,150.0,20.0
44,300.0,15.0
45,100.0,15.0
46,100.0,15.0
47,220.0,15.0
48,100.0,15.0
49,100.0,15.0
50,100.0,15.0
51,100.0,15.0
52,100.0,15.0
53,120.0,15.0
54,150.0,20.0
55,100.0,15.0
56,100.0,15.0
57,100.0,15.0
58,200.0,15.0
59,120.0,15.0
60,150.0,15.0
61,150.0,20.0
62,100.0,10.0
63,500.0,50.0
64,200.0,15.0
65,100.0,15.0
66,100.0,15.0
67,100.0,15.0
68,200.0,15.0
69,50.0,10.0
70,200.0,15.0
71,150.0,20.0
72,100.0,15.0
73,200.0,15.0
74,100.0,15.0
75,120.0,15.0
76,150.0,10.0
77,300.0,15.0
78,100.0,15.0
79,100.0,15.0
80,100.0,15.0
81,200.0,15.0
82,1500.0,200.0
83,200.0,15.0
84,2200.0,50.0
85,500.0,50.0
86,100.0,15.0
87,120.0,15.0
88,100.0,15.0
89,200.0,15.0
90,120.0,15.0
91,150.0,15.0
92,150.0,15.0
93,100.0,15.0
94,100.0,15.0
95,100.0,15.0
96,100.0,15.0
97,500.0,50.0
98,100.0,15.0
99,350.0,15.0
100,100.0,15.0
