,mean,std
1,5.5,1.2
2,5.0,1.2
3,8.0,1.5
4,5.0,1.5
5,5.5,1.2
6,8.0,1.5
7,5.5,1.2
8,5.6,0.5
9,5.5,0.8
10,5.5,1.2
11,8.0,1.5
12,5.4,1.3
13,10.0,1.5
14,8.5,1.2
15,5.5,1.2
16,6.5,1.2
17,8.5,1.2
18,10.0,2.0
19,5.5,1.2
20,5.5,1.2
21,5.4,1.2
22,5.5,1.2
23,8.5,1.2
24,5.5,1.2
25,8.5,1.2
26,5.5,1.2
27,8.5,1.2
28,8.0,1.2
29,5.5,1.2
30,5.5,1.2
31,8.5,1.2
32,5.5,1.2
33,5.5,1.2
34,10.2,1.5
35,8.5,1.2
36,8.5,1.2
37,5.5,0.8
38,8.5,1.2
39,8.5,1.2
40,10.0,2.0
41,5.5,1.2
42,5.5,1.2
43,10.0,1.5
44,5.5,1.2
45,5.5,1.2
46,5.5,1.2
47,8.5,1.2
48,5.5,1.2
49,10.5,1.2
50,5.5,1.2
51,8.5,1.2
52,8.0,1.5
53,5.2,1.1
54,5.5,1.2
55,5.5,1.2
56,5.5,1.2
57,5.0,1.0
58,8.5,1.2
59,5.5,1.2
60,5.5,1.2
61,5.5,1.2
62,5.5,1.2
63,5.5,1.2
64,5.5,1.2
65,5.5,1.2
66,5.5,1.2
67,8.5,1.2
68,5.0,1.2
69,5.5,1.2
70,5.5,1.2
71,5.5,1.2
72,5.5,1.2
73,10.0,2.0
74,10.0,1.5
75,5.5,1.2
76,8.5,1.2
77,8.5,1.2
78,5.5,1.2
79,5.5,1.2
80,5.2,1.3
81,5.5,1.2
82,5.5,1.2
83,5.5,1.2
84,5.5,1.2
85,8.5,1.2
86,5.0,0.8
87,5.5,1.2
88,8.4,1.65
89,8.5,1.2
90,5.5,1.2
91,5.5,1.2
92,7.5,1.2
93,10.0,2.0
94,5.5,1.2
95,5.5,1.2
96,8.5,1.2
97,10.0,1.5
98,10.0,1.5
99,5.5,1.2
100,5.5,1.2
