,mean,std
1,70,10
2,70,10
3,70,10
4,70,10
5,70,10
6,70,10
7,70,10
8,70,10
9,70,10
10,68.5,4.2
11,70,10
12,70,10
13,70,10
14,70,10
15,70,10
16,70,10
17,68,10
18,70,10
19,70,10
20,68,10
21,70,10
22,75,10
23,70.0,10.0
24,70,10
25,70,10
26,70,10
27,70,10
28,75,10
29,70,10
30,75,10
31,70,10
32,70,10
33,70,10
34,70,10
35,70,10
36,70,10
37,70,10
38,70,10
39,80,10
40,70,10
41,70,10
42,70,10
43,70,10
44,75,10
45,70,10
46,70,10
47,70,10
48,75,10
49,68,15
50,70,10
51,70,10
52,85,10
53,70,10
54,70,10
55,75,10
56,70,10
57,70.0,10.0
58,68,10
59,68,10
60,75,10
61,70,10
62,70,10
63,70,10
64,70,10
65,70,15
66,70,10
67,70,10
68,70,10
69,70,10
70,70,10
71,70,10
72,68,10
73,70,10
74,70,15
75,70,10
76,70.0,10.0
77,70,10
78,70,10
79,70,10
80,70,10
81,70,10
82,70,10
83,70,10
84,70,15
85,70,10
86,70,10
87,70,10
88,70,10
89,70,10
90,70,10
91,70,10
92,70.0,10.0
93,70,10
94,70,10
95,70,10
96,70,10
97,70,10
98,68.5,9.2
99,70,10
100,70,10
