,mean,std
1,1500.0,300.0
2,300.0,50.0
3,500.0,50.0
4,1000.0,100.0
5,50.0,10.0
6,100.0,15.0
7,1000.0,50.0
8,500.0,50.0
9,1000.0,50.0
10,1500.0,200.0
11,1500.0,200.0
12,500.0,50.0
13,120.0,10.0
14,100.0,15.0
15,300.0,50.0
16,500.0,50.0
17,800.0,50.0
18,100.0,15.0
19,1000.0,150.0
20,500.0,50.0
21,120.0,15.0
22,300.0,50.0
23,1000.0,50.0
24,550.0,50.0
25,1500.0,200.0
26,1500.0,200.0
27,1200.0,100.0
28,1000.0,200.0
29,1000.0,150.0
30,100.0,15.0
31,150.0,20.0
32,220.0,15.0
33,1000.0,50.0
34,100.0,15.0
35,1000.0,150.0
36,1000.0,100.0
37,100.0,15.0
38,1000.0,150.0
39,350.0,15.0
40,2000.0,300.0
41,50.0,5.0
42,320.0,15.0
43,1000.0,50.0
44,800.0,50.0
45,100.0,15.0
46,300.0,15.0
47,150.0,15.0
48,200.0,15.0
49,500.0,50.0
50,1000.0,50.0
51,1000.0,50.0
52,500.0,50.0
53,1000.0,50.0
54,500.0,50.0
55,1200.0,100.0
56,400.0,50.0
57,1500.0,200.0
58,50.0,10.0
59,1000.0,50.0
60,500.0,50.0
61,500.0,50.0
62,3000.0,400.0
63,1500.0,300.0
64,1200.0,50.0
65,15000.0,500.0
66,1000.0,100.0
67,100.0,10.0
68,1000.0,50.0
69,1000.0,50.0
70,100.0,15.0
71,500.0,50.0
72,1000.0,50.0
73,120.0,15.0
74,1500.0,200.0
75,240.0,15.0
76,100.0,15.0
77,500.0,50.0
78,500.0,50.0
79,150.0,20.0
80,1000.0,200.0
81,500.0,10.0
82,100.0,15.0
83,10000.0,200.0
84,1500.0,200.0
85,150.0,20.0
86,1500.0,200.0
87,1200.0,150.0
88,500.0,50.0
89,120.0,15.0
90,1500.0,200.0
91,1200.0,100.0
92,1500.0,200.0
93,1200.0,200.0
94,500.0,50.0
95,1500.0,100.0
96,50.0,10.0
97,500.0,50.0
98,1000.0,200.0
99,300.0,50.0
100,3000.0,200.0
