,mean,std
1,100.0,2.5
2,50.0,1.2
3,50.0,2.5
4,50.0,2.5
5,50.0,2.5
6,50.0,2.5
7,50.0,2.0
8,50.0,2.5
9,50.0,2.0
10,50.0,2.0
11,50.0,2.5
12,50.0,5.0
13,50.0,2.5
14,50.0,5.0
15,50.0,2.0
16,50.0,2.5
17,50.0,2.5
18,50.0,2.5
19,50.0,2.5
20,50.0,2.0
21,50.0,5.0
22,50.0,2.5
23,50.0,1.5
24,50.0,2.5
25,50.0,2.5
26,50.0,2.5
27,50.0,1.5
28,50.0,2.5
29,50.0,2.0
30,50.0,2.5
31,50.0,2.5
32,50.0,2.5
33,50.0,2.5
34,100.0,5.0
35,50.5,1.2
36,50.0,2.0
37,50.0,2.5
38,50.0,2.0
39,50.0,2.5
40,50.0,5.0
41,50.0,5.0
42,50.0,2.5
43,100.0,2.0
44,50.0,2.5
45,50.0,5.0
46,50.0,5.0
47,50.0,2.5
48,50.0,2.5
49,50.0,2.5
50,50.0,2.0
51,50.0,1.5
52,50.0,2.5
53,50.0,2.5
54,50.0,2.5
55,50.0,5.0
56,50.0,2.5
57,20.0,2.3
58,50.0,2.5
59,50.0,5.0
60,50.0,2.5
61,50.0,2.0
62,50.0,2.0
63,50.0,5.0
64,50.0,2.5
65,50.0,2.5
66,100.0,5.0
67,50.0,2.5
68,50.0,2.5
69,50.0,2.5
70,50.0,1.5
71,50.0,2.5
72,50.0,2.5
73,50.0,2.5
74,50.0,2.5
75,50.0,1.5
76,50.0,2.5
77,100.0,3.5
78,50.0,2.5
79,50.0,2.5
80,50.0,2.5
81,50.0,2.5
82,50.0,2.5
83,50.0,2.5
84,50.0,2.5
85,100.0,2.5
86,50.0,3.5
87,50.0,2.0
88,50.0,2.5
89,50.0,2.0
90,50.5,2.3
91,50.0,2.5
92,100.0,2.5
93,100.0,2.0
94,50.0,1.5
95,50.0,5.0
96,50.0,2.5
97,50.0,2.5
98,50.0,3.0
99,100.0,5.0
100,50.0,2.5
