,mean,std
1,5000,450
2,1500,200
3,500,50
4,200,15
5,100,15
6,100,15
7,100,15
8,100,15
9,100,15
10,100,15
11,500,50
12,500,50
13,100,15
14,150,20
15,500,50
16,100,15
17,100,15
18,1500,200
19,100,15
20,100,15
21,500,50
22,500,50
23,500,50
24,500,50
25,120,15
26,100,15
27,100,15
28,100,15
29,100,15
30,100,15
31,100,15
32,200,15
33,100,15
34,100,15
35,100,15
36,100,15
37,300,50
38,100,15
39,100,15
40,100,15
41,500,50
42,100,15
43,100,15
44,100,15
45,100,15
46,100,15
47,500,50
48,100,15
49,100,15
50,5.0,2.0
51,500,50
52,100,15
53,100,15
54,50,10
55,500,50
56,500,50
57,100,15
58,100,15
59,100,15
60,100,15
61,50.0,8.5
62,100,15
63,100,15
64,100,15
65,100,15
66,100,15
67,150,20
68,120,15
69,100,15
70,100,15
71,800,50
72,1000,50
73,120,15
74,150,15
75,100,15
76,500,50
77,150,15
78,120,15
79,100,15
80,100,15
81,150,20
82,150.0,20.0
83,500,50
84,100,15
85,500,50
86,500,50
87,200,15
88,150,20
89,1000,100
90,500,50
91,100,15
92,500,50
93,1500,200
94,500,50
95,100,15
96,100,15
97,100,15
98,100,15
99,1500,200
100,1000,150
