,mean,std
1,3000.0,500.0
2,3000.0,500.0
3,3000.0,500.0
4,1500.0,300.0
5,1200.0,300.0
6,1200.0,300.0
7,1500.0,300.0
8,3000.0,500.0
9,1500.0,300.0
10,1500.0,300.0
11,950.0,150.0
12,3000.0,500.0
13,3000.0,500.0
14,1500.0,300.0
15,1500.0,300.0
16,1500.0,300.0
17,1200.0,300.0
18,1500.0,300.0
19,1200.0,300.0
20,3000.0,500.0
21,1200.0,300.0
22,1500.0,300.0
23,950.0,50.0
24,3200.0,500.0
25,1200.0,300.0
26,1200.0,300.0
27,1500.0,250.0
28,1200.0,300.0
29,3000.0,500.0
30,1200.0,250.0
31,3000.0,500.0
32,3000.0,500.0
33,1200.0,150.0
34,1500.0,300.0
35,1500.0,300.0
36,3200.0,400.0
37,1500.0,300.0
38,5000.0,700.0
39,1500.0,300.0
40,1500.0,300.0
41,1200.0,300.0
42,1500.0,300.0
43,1590.0,250.0
44,3000.0,500.0
45,1200.0,150.0
46,3000.0,500.0
47,1200.0,150.0
48,1200.0,150.0
49,1500.0,300.0
50,1200.0,300.0
51,1500.0,300.0
52,3000.0,500.0
53,1500.0,300.0
54,3000.0,500.0
55,3000.0,500.0
56,1200.0,300.0
57,1500.0,300.0
58,1200.0,300.0
59,1500.0,300.0
60,1000.0,200.0
61,3000.0,500.0
62,1500.0,300.0
63,1000.0,200.0
64,1500.0,300.0
65,1200.0,150.0
66,5000.0,700.0
67,1500.0,300.0
68,3000.0,500.0
69,1500.0,300.0
70,950.0,120.0
71,3000.0,500.0
72,3000.0,500.0
73,1200.0,300.0
74,1000.0,200.0
75,1500.0,300.0
76,3000.0,500.0
77,1500.0,300.0
78,5000.0,700.0
79,1500.0,300.0
80,3000.0,500.0
81,1500.0,300.0
82,1200.0,300.0
83,3200.0,450.0
84,3000.0,500.0
85,1200.0,300.0
86,1200.0,150.0
87,1200.0,150.0
88,1250.0,200.0
89,2800.0,400.0
90,3000.0,500.0
91,5000.0,700.0
92,3000.0,500.0
93,1500.0,300.0
94,1200.0,300.0
95,3000.0,500.0
96,1500.0,300.0
97,3000.0,500.0
98,1200.0,300.0
99,3200.0,450.0
100,1200.0,150.0
