,mean,std
1,5.2,0.5
2,5.5,0.8
3,5.0,0.5
4,5.5,0.8
5,10.0,1.5
6,5.5,0.8
7,12.5,1.2
8,5.4,0.8
9,12.5,1.2
10,5.0,0.5
11,12.5,1.2
12,5.6,0.8
13,12.5,1.8
14,5.0,0.8
15,5.2,0.3
16,5.2,0.8
17,5.2,0.3
18,5.2,0.8
19,8.5,0.6
20,5.2,0.3
21,5.2,0.8
22,5.2,0.5
23,5.0,0.5
24,12.5,1.8
25,10.5,1.2
26,12.5,1.8
27,12.5,1.2
28,8.5,1.2
29,12.5,1.5
30,5.0,0.8
31,5.0,0.5
32,12.5,1.8
33,5.2,0.3
34,5.2,0.5
35,5.0,0.2
36,12.5,0.8
37,5.2,0.5
38,5.2,0.3
39,5.8,0.4
40,15.0,1.2
41,10.5,1.2
42,5.0,0.5
43,12.5,1.2
44,12.5,0.8
45,5.2,0.4
46,5.2,1.1
47,5.2,0.5
48,10.5,0.8
49,12.5,1.8
50,11.5,1.2
51,5.4,0.8
52,5.2,0.5
53,12.5,1.2
54,12.5,1.2
55,12.5,1.2
56,12.5,1.8
57,12.5,1.2
58,10.5,0.8
59,8.5,0.4
60,5.0,0.5
61,12.5,1.2
62,8.5,1.2
63,8.5,1.2
64,12.5,1.2
65,12.5,1.8
66,12.5,1.2
67,5.0,0.5
68,15.0,1.5
69,5.2,0.3
70,5.0,0.8
71,12.5,1.8
72,12.5,1.2
73,5.0,0.5
74,10.5,1.2
75,5.5,0.8
76,5.5,0.8
77,12.5,1.8
78,8.5,1.2
79,5.5,0.8
80,12.5,1.2
81,12.0,1.5
82,12.5,1.8
83,5.0,0.5
84,5.6,0.8
85,5.2,0.5
86,10.5,0.8
87,5.2,0.3
88,5.0,0.5
89,5.8,0.5
90,5.2,0.5
91,10.5,1.2
92,5.2,0.5
93,8.5,0.7
94,5.2,0.3
95,12.5,1.8
96,5.2,0.5
97,5.2,0.3
98,5.0,0.8
99,12.5,1.2
100,5.1,0.3
