,mean,std
1,10.0,2.0
2,10.0,2.0
3,10.0,2.0
4,10.0,2.0
5,10.0,2.0
6,10.0,2.0
7,10.0,2.0
8,10.0,2.0
9,10.0,2.0
10,5.0,1.2
11,10.0,2.0
12,10.0,2.0
13,10.5,2.0
14,10.0,2.0
15,10.0,2.0
16,10.0,2.0
17,10.0,2.0
18,10.0,2.0
19,10.0,2.0
20,10.0,2.0
21,10.0,2.0
22,10.0,2.0
23,5.0,1.2
24,10.0,2.0
25,10.0,2.0
26,10.0,2.0
27,10.5,2.3
28,10.0,2.0
29,10.0,2.0
30,10.0,2.0
31,10.0,2.0
32,5.0,1.2
33,10.0,2.0
34,10.0,1.5
35,10.0,2.0
36,10.0,2.0
37,5.2,1.5
38,5.0,1.2
39,10.5,2.3
40,5.5,1.2
41,10.0,2.0
42,10.0,2.0
43,10.0,2.0
44,10.0,2.0
45,10.0,2.0
46,10.0,2.0
47,10.0,2.0
48,10.0,2.0
49,10.0,2.0
50,10.0,2.0
51,10.0,2.0
52,10.0,2.0
53,10.0,2.0
54,10.0,2.0
55,10.0,2.0
56,10.0,2.0
57,10.0,2.0
58,5.0,1.2
59,10.0,2.0
60,10.0,2.0
61,10.0,2.0
62,10.0,2.0
63,10.0,2.0
64,10.0,2.0
65,10.0,2.0
66,10.0,2.0
67,10.0,2.0
68,10.0,2.0
69,10.0,2.0
70,10.0,2.0
71,5.0,1.2
72,10.0,2.0
73,10.0,2.0
74,10.0,2.5
75,10.0,2.0
76,10.0,2.0
77,10.0,2.0
78,10.0,2.0
79,10.0,2.0
80,10.5,2.3
81,10.0,2.5
82,10.0,2.0
83,10.0,2.0
84,10.5,2.3
85,10.5,2.3
86,10.0,2.0
87,10.0,2.0
88,10.5,2.3
89,10.0,1.5
90,10.0,2.0
91,10.0,2.0
92,10.0,2.0
93,5.4,1.2
94,10.0,2.0
95,10.0,2.0
96,10.0,2.0
97,5.2,1.3
98,10.0,2.0
99,10.0,2.0
100,10.0,2.0
