,mean,std
1,50.0,5.0
2,50.0,5.0
3,50.0,5.0
4,50.0,5.0
5,50.0,5.0
6,50.0,5.0
7,50.0,5.0
8,50.0,5.0
9,50.0,2.5
10,50.0,5.0
11,50.0,5.0
12,50.0,5.0
13,50.0,5.0
14,50.0,5.0
15,50.0,5.0
16,50.0,5.0
17,50.0,5.0
18,50.0,5.0
19,50.0,5.0
20,50.0,5.0
21,50.0,5.0
22,50.0,5.0
23,50.0,5.0
24,50.0,5.0
25,50.0,5.0
26,50.0,5.0
27,50.0,2.5
28,50.0,5.0
29,50.0,5.0
30,50.0,5.0
31,50.0,5.0
32,50.0,5.0
33,50.0,5.0
34,50.0,5.0
35,50.0,5.0
36,50.0,5.0
37,50.0,5.0
38,50.0,5.0
39,50.0,5.0
40,50.0,5.0
41,50.0,2.5
42,50.0,5.0
43,50.0,5.0
44,50.0,5.0
45,50.0,5.0
46,50.0,5.0
47,50.0,5.0
48,50.0,5.0
49,50.0,5.0
50,50.0,5.0
51,50.0,5.0
52,50.0,5.0
53,50.0,5.0
54,50.0,5.0
55,50.0,5.0
56,50.0,5.0
57,50.0,5.0
58,50.5,4.2
59,20.0,2.5
60,50.0,5.0
61,50.0,5.0
62,50.0,5.0
63,50.0,2.5
64,50.0,5.0
65,50.0,5.0
66,50.0,3.5
67,50.0,5.0
68,50.0,5.0
69,50.0,5.0
70,50.0,2.5
71,50.0,5.0
72,50.0,5.0
73,50.0,5.0
74,50.0,5.0
75,50.0,2.5
76,50.0,5.0
77,50.0,5.0
78,50.0,5.0
79,50.0,5.0
80,50.0,5.0
81,50.0,5.0
82,50.0,5.0
83,50.0,5.0
84,50.0,5.0
85,50.0,5.0
86,50.0,5.0
87,50.0,5.0
88,50.0,5.0
89,50.0,5.0
90,50.0,2.5
91,50.0,5.0
92,50.0,5.0
93,50.0,5.0
94,50.0,5.0
95,50.0,5.0
96,20.0,2.5
97,50.0,5.0
98,50.0,5.0
99,50.0,5.0
100,50.0,5.0
