,mean,std
1,200.0,15.0
2,200.0,15.0
3,190.0,15.0
4,190.0,15.0
5,190.0,15.0
6,190.0,15.0
7,190.0,15.0
8,190.0,15.0
9,190.0,15.0
10,190.0,15.0
11,200.0,15.0
12,200.0,15.0
13,190.0,15.0
14,190.0,15.0
15,200.0,15.0
16,200.0,15.0
17,200.0,15.0
18,190.0,15.0
19,190.0,15.0
20,200.0,15.0
21,200.0,15.0
22,200.0,15.0
23,200.0,15.0
24,200.0,15.0
25,200.0,15.0
26,190.0,15.0
27,190.0,15.0
28,200.0,15.0
29,190.0,15.0
30,190.0,15.0
31,190.0,15.0
32,200.0,15.0
33,200.0,15.0
34,200.0,15.0
35,220.0,15.0
36,190.0,15.0
37,200.0,15.0
38,190.0,15.0
39,200.0,15.0
40,190.0,15.0
41,190.0,15.0
42,200.0,15.0
43,190.0,15.0
44,200.0,15.0
45,200.0,15.0
46,190.0,15.0
47,200.0,15.0
48,190.0,15.0
49,190.0,15.0
50,190.0,15.0
51,200.0,20.0
52,190.0,15.0
53,190.0,15.0
54,190.0,15.0
55,200.0,15.0
56,200.0,15.0
57,190.0,15.0
58,200.0,15.0
59,200.0,15.0
60,190.0,15.0
61,200.0,15.0
62,190.0,15.0
63,190.0,15.0
64,200.0,15.0
65,200.0,15.0
66,190.0,15.0
67,190.0,15.0
68,200.0,15.0
69,200.0,15.0
70,190.0,15.0
71,190.0,15.0
72,200.0,15.0
73,190.0,15.0
74,200.0,15.0
75,190.0,15.0
76,190.0,15.0
77,190.0,15.0
78,200.0,15.0
79,190.0,15.0
80,190.0,15.0
81,190.0,15.0
82,190.0,15.0
83,200.0,15.0
84,190.0,15.0
85,190.0,15.0
86,200.0,15.0
87,200.0,15.0
88,190.5,15.3
89,220.0,15.0
90,200.0,15.0
91,190.0,15.0
92,190.0,15.0
93,200.0,15.0
94,200.0,15.0
95,190.0,15.0
96,190.0,15.0
97,200.0,15.0
98,190.0,15.0
99,190.0,15.0
100,200.0,15.0
