,mean,std
1,50.0,10.0
2,50.0,10.0
3,50.0,10.0
4,50.0,10.0
5,50.0,10.0
6,200.0,15.0
7,50.0,10.0
8,50.0,10.0
9,50.0,10.0
10,50.5,10.2
11,50.0,10.0
12,50.0,10.0
13,50.0,10.0
14,50.0,10.0
15,50.0,10.0
16,50.0,10.0
17,50.0,10.0
18,50.0,10.0
19,50.0,10.0
20,50.0,10.0
21,50.0,10.0
22,50.0,10.0
23,50.0,10.0
24,50.0,10.0
25,50.0,10.0
26,50.0,8.0
27,50.0,10.0
28,200.0,15.0
29,50.0,10.0
30,50.0,10.0
31,50.0,10.0
32,50.0,10.0
33,50.0,10.0
34,50.0,10.0
35,50.0,10.0
36,50.0,10.0
37,200.0,15.0
38,50.0,10.0
39,50.0,10.0
40,200.0,15.0
41,50.0,10.0
42,50.0,10.0
43,50.0,10.0
44,500.0,10.0
45,50.0,10.0
46,50.0,10.0
47,50.0,10.0
48,50.0,10.0
49,50.0,10.0
50,250.0,15.0
51,50.0,10.0
52,50.0,10.0
53,50.0,10.0
54,50.0,10.0
55,50.0,5.0
56,50.0,10.0
57,50.0,10.0
58,50.0,10.0
59,50.0,10.0
60,50.0,10.0
61,50.0,10.0
62,50.0,10.0
63,500.0,10.0
64,50.0,10.0
65,50.0,10.0
66,50.0,10.0
67,50.0,10.0
68,50.0,10.0
69,50.0,10.0
70,50.0,10.0
71,50.0,10.0
72,50.0,10.0
73,50.0,10.0
74,50.0,10.0
75,250.0,15.0
76,50.0,10.0
77,50.0,10.0
78,500.0,50.0
79,50.0,10.0
80,250.0,15.0
81,50.0,10.0
82,50.0,10.0
83,50.0,10.0
84,50.0,10.0
85,50.0,10.0
86,50.0,10.0
87,50.0,10.0
88,50.0,10.0
89,50.0,10.0
90,50.0,10.0
91,50.0,10.0
92,50.0,10.0
93,50.0,10.0
94,50.0,10.0
95,50.0,10.0
96,50.0,10.0
97,150.0,20.0
98,50.0,5.0
99,50.0,10.0
100,50.0,10.0
