,mean,std
1,5.0,1.5
2,5.2,1.7
3,5.5,1.7
4,4.5,1.2
5,5.2,1.7
6,5.2,1.7
7,5.2,1.8
8,4.5,1.2
9,3.5,1.2
10,5.0,1.5
11,5.2,1.3
12,3.5,1.2
13,5.0,1.5
14,5.4,1.8
15,5.4,1.8
16,5.2,1.8
17,4.2,1.5
18,5.2,1.4
19,4.5,1.2
20,5.0,1.5
21,5.2,1.3
22,3.5,1.2
23,5.0,1.5
24,3.5,1.2
25,3.7,1.2
26,5.2,1.8
27,5.0,1.5
28,4.5,1.2
29,3.5,1.2
30,3.5,1.2
31,10.0,2.0
32,4.5,1.2
33,5.2,1.3
34,5.2,1.8
35,5.7,2.1
36,4.5,1.2
37,5.2,1.8
38,7.5,2.1
39,3.5,1.2
40,4.2,1.5
41,5.2,1.3
42,5.2,1.3
43,3.5,1.2
44,5.0,1.5
45,5.4,1.8
46,7.5,2.3
47,5.2,1.8
48,5.2,1.7
49,3.5,1.2
50,3.5,1.2
51,5.2,1.8
52,5.5,1.2
53,5.4,1.2
54,5.2,1.3
55,5.2,1.8
56,3.5,1.2
57,3.5,1.2
58,5.5,1.2
59,5.0,1.2
60,4.5,1.2
61,5.2,1.6
62,5.2,1.8
63,5.7,1.8
64,3.5,1.2
65,5.2,1.3
66,3.5,1.2
67,3.5,1.2
68,5.7,1.8
69,5.4,1.3
70,5.0,1.5
71,5.2,1.8
72,4.5,1.2
73,5.2,1.8
74,20.0,4.5
75,4.5,1.2
76,4.5,1.2
77,5.8,2.4
78,5.2,1.4
79,5.2,1.1
80,4.5,1.2
81,4.5,1.2
82,5.0,1.5
83,4.5,1.2
84,5.2,1.7
85,5.2,1.6
86,3.7,1.2
87,4.5,1.2
88,7.5,1.8
89,5.4,1.2
90,3.7,1.2
91,4.2,1.5
92,3.5,1.2
93,3.5,1.2
94,3.7,1.2
95,5.2,1.3
96,4.5,1.8
97,5.0,1.5
98,3.5,1.2
99,4.2,1.5
100,3.5,1.2
