,mean,std
1,50.0,10.0
2,50.0,10.0
3,50.0,5.0
4,50.0,10.0
5,50.0,5.0
6,50.0,8.0
7,50.0,5.0
8,50.0,10.0
9,50.0,5.0
10,50.0,5.0
11,50.0,5.0
12,50.0,10.0
13,50.0,5.0
14,50.0,10.0
15,50.0,10.0
16,50.0,5.0
17,5.2,1.3
18,50.0,5.0
19,50.0,10.0
20,50.0,10.0
21,50.0,10.0
22,50.0,5.0
23,50.0,5.0
24,50.0,3.0
25,50.0,10.0
26,50.0,10.0
27,50.0,10.0
28,50.0,10.0
29,50.0,10.0
30,50.0,10.0
31,50.0,5.0
32,50.0,10.0
33,50.0,10.0
34,50.0,5.0
35,50.0,5.0
36,5.0,1.2
37,50.0,10.0
38,50.0,5.0
39,50.0,10.0
40,50.0,5.0
41,5.0,1.2
42,5.2,1.3
43,50.0,5.0
44,5.2,1.3
45,50.0,10.0
46,50.0,5.0
47,20.0,3.0
48,5.5,1.3
49,5.2,1.3
50,50.0,5.0
51,50.0,10.0
52,20.0,3.0
53,60.0,5.0
54,50.0,10.0
55,50.0,5.0
56,50.0,10.0
57,50.0,5.0
58,50.0,5.0
59,50.0,10.0
60,50.0,10.0
61,5.0,0.8
62,3.5,0.8
63,50.0,5.0
64,5.0,1.2
65,50.0,10.0
66,5.0,1.2
67,20.0,3.5
68,50.0,10.0
69,50.0,5.0
70,50.0,5.0
71,50.0,5.0
72,50.0,5.0
73,50.0,10.0
74,50.0,10.0
75,50.0,3.0
76,50.0,5.0
77,50.0,10.0
78,50.0,5.0
79,55.0,3.5
80,50.0,10.0
81,50.0,5.0
82,50.0,5.0
83,50.0,5.0
84,50.0,5.0
85,50.0,5.0
86,50.0,5.0
87,50.0,10.0
88,8.0,1.5
89,50.0,5.0
90,5.0,0.6
91,50.0,10.0
92,50.0,5.0
93,50.0,10.0
94,5.2,1.1
95,50.0,5.0
96,50.0,10.0
97,75.0,4.5
98,50.0,5.0
99,5.0,1.2
100,50.0,5.0
