,mean,std
1,1200.0,150.0
2,120.0,15.0
3,500.0,50.0
4,100.0,15.0
5,500.0,50.0
6,100.0,15.0
7,1500.0,200.0
8,100.0,15.0
9,100.0,15.0
10,1500.0,50.0
11,100.0,15.0
12,100.0,15.0
13,50.0,5.0
14,1500.0,200.0
15,1000.0,50.0
16,1500.0,100.0
17,100.0,15.0
18,120.0,15.0
19,1000.0,50.0
20,100.0,15.0
21,1200.0,50.0
22,100.0,15.0
23,100.0,15.0
24,100.0,15.0
25,200.0,15.0
26,100.0,15.0
27,120.0,15.0
28,1500.0,50.0
29,100.0,15.0
30,100.0,15.0
31,200.0,15.0
32,500.0,50.0
33,100.0,15.0
34,100.0,15.0
35,500.0,50.0
36,100.0,15.0
37,500.0,50.0
38,100.0,15.0
39,500.0,50.0
40,1500.0,200.0
41,100.0,15.0
42,100.0,15.0
43,100.0,15.0
44,1500.0,200.0
45,120.0,15.0
46,1500.0,200.0
47,1500.0,200.0
48,100.0,15.0
49,200.0,15.0
50,100.0,15.0
51,1500.0,200.0
52,1500.0,200.0
53,100.0,15.0
54,100.0,15.0
55,100.0,15.0
56,100.0,15.0
57,50.0,5.0
58,50.0,10.0
59,500.0,50.0
60,100.5,15.8
61,100.0,15.0
62,1500.0,200.0
63,1500.0,200.0
64,120.0,15.0
65,200.0,15.0
66,100.0,15.0
67,1200.0,150.0
68,100.0,15.0
69,100.0,15.0
70,100.0,15.0
71,1000.0,50.0
72,100.0,15.0
73,1500.0,200.0
74,100.0,15.0
75,200.0,15.0
76,120.0,15.0
77,150.0,20.0
78,100.0,15.0
79,1500.0,200.0
80,1500.0,200.0
81,50.0,10.0
82,100.0,15.0
83,1000.0,50.0
84,100.0,15.0
85,1500.0,200.0
86,100.0,15.0
87,1500.0,200.0
88,100.0,15.0
89,120.0,15.0
90,500.0,50.0
91,100.0,15.0
92,200.0,15.0
93,100.0,15.0
94,100.0,15.0
95,1000.0,200.0
96,200.0,15.0
97,100.0,15.0
98,200.0,15.0
99,100.0,15.0
100,500.0,50.0
