,mean,std
1,10.0,2.0
2,5.0,0.8
3,5.0,1.2
4,10.0,2.0
5,5.0,1.2
6,10.0,1.5
7,5.5,1.2
8,8.0,1.5
9,10.0,2.0
10,5.0,1.2
11,8.0,1.5
12,10.0,1.5
13,5.0,2.0
14,10.0,2.0
15,5.3,1.2
16,8.5,2.3
17,10.0,2.0
18,5.0,0.8
19,10.0,2.0
20,5.2,1.3
21,5.4,1.3
22,10.0,2.0
23,10.0,2.0
24,12.0,3.0
25,5.0,1.2
26,5.0,1.2
27,5.5,1.2
28,10.5,1.8
29,10.0,1.5
30,5.0,1.5
31,8.5,2.2
32,5.0,0.8
33,5.0,1.2
34,5.0,1.2
35,4.5,0.6
36,5.5,1.2
37,5.0,1.2
38,5.2,1.3
39,5.0,1.2
40,5.0,1.2
41,5.0,1.2
42,5.0,1.5
43,5.0,1.2
44,10.0,2.0
45,5.2,1.3
46,5.0,1.2
47,5.0,1.2
48,10.0,2.0
49,8.5,1.2
50,5.2,0.7
51,10.0,2.0
52,5.2,0.8
53,5.0,1.2
54,5.5,1.2
55,5.0,0.5
56,10.0,2.0
57,5.0,1.2
58,5.0,1.2
59,5.2,1.4
60,5.2,0.8
61,8.0,1.5
62,5.3,1.2
63,5.0,1.5
64,5.0,1.2
65,5.0,1.2
66,10.0,2.0
67,10.0,2.0
68,5.0,1.5
69,10.0,2.0
70,10.0,2.0
71,10.0,2.0
72,5.0,1.2
73,10.0,2.0
74,10.0,2.0
75,5.0,1.5
76,10.0,2.0
77,8.5,1.2
78,5.0,1.2
79,8.0,1.5
80,10.5,2.3
81,5.0,1.2
82,10.0,2.0
83,10.0,2.0
84,8.0,1.5
85,5.0,1.2
86,10.0,2.0
87,5.2,1.3
88,10.0,2.0
89,5.0,1.2
90,5.0,1.2
91,5.5,1.2
92,5.2,0.8
93,10.5,1.2
94,10.0,2.0
95,5.2,0.4
96,5.0,1.2
97,10.0,2.0
98,10.0,2.0
99,5.5,1.2
100,5.0,1.2
