,mean,std
1,100.0,5.0
2,50.0,5.0
3,120.0,5.0
4,120.0,5.0
5,100.0,5.0
6,50.0,5.0
7,100.0,5.0
8,100.0,5.0
9,120.0,5.0
10,50.0,5.0
11,100.0,15.0
12,50.0,5.0
13,50.0,5.0
14,50.0,5.0
15,100.0,5.0
16,120.0,5.0
17,100.0,5.0
18,120.0,15.0
19,100.0,5.0
20,45.0,2.5
21,50.0,5.0
22,45.0,5.0
23,50.0,5.0
24,50.0,5.0
25,50.0,5.0
26,50.0,5.0
27,50.0,5.0
28,50.0,5.0
29,120.0,5.0
30,50.0,5.0
31,50.0,5.0
32,50.0,2.5
33,50.0,4.5
34,100.0,5.0
35,120.0,5.0
36,120.0,5.0
37,50.0,5.0
38,120.0,5.0
39,100.0,5.0
40,50.0,5.0
41,50.0,5.0
42,100.0,5.0
43,120.0,5.0
44,100.0,5.0
45,120.0,5.0
46,120.0,15.0
47,50.0,5.0
48,100.0,5.0
49,120.0,5.0
50,120.0,5.0
51,50.0,5.0
52,100.0,5.0
53,100.0,5.0
54,50.0,5.0
55,50.0,5.0
56,100.0,5.0
57,50.0,5.0
58,120.0,5.0
59,100.0,5.0
60,120.0,5.0
61,100.0,5.0
62,50.0,5.0
63,50.0,5.0
64,100.0,5.0
65,120.0,15.0
66,50.0,5.0
67,120.0,5.0
68,50.0,5.0
69,120.0,10.0
70,50.0,5.0
71,50.0,5.0
72,120.0,5.0
73,50.0,5.0
74,50.0,5.0
75,120.0,15.0
76,50.0,5.0
77,100.0,5.0
78,50.0,5.0
79,120.0,5.0
80,100.0,5.0
81,100.0,5.0
82,120.0,2.5
83,50.0,5.0
84,120.0,5.0
85,100.0,5.0
86,100.0,5.0
87,100.0,5.0
88,100.0,5.0
89,100.0,5.0
90,120.0,15.0
91,120.0,5.0
92,50.0,5.0
93,50.0,5.0
94,120.0,5.0
95,120.0,5.0
96,50.0,5.0
97,120.0,5.0
98,100.0,5.0
99,120.5,2.5
100,100.0,5.0
