,mean,std
1,1500.0,100.0
2,100.0,15.0
3,10000.0,500.0
4,150.0,15.0
5,100.0,10.0
6,3000.0,200.0
7,20.0,3.0
8,600.0,50.0
9,150.0,15.0
10,500.0,50.0
11,150.0,15.0
12,5000.0,150.0
13,3000.0,400.0
14,5000.0,400.0
15,120.0,15.0
16,500.0,50.0
17,500.0,50.0
18,500.0,50.0
19,100.0,15.0
20,1000.0,50.0
21,100.0,15.0
22,5000.0,250.0
23,5000.0,100.0
24,5000.0,600.0
25,1500.0,100.0
26,100.0,15.0
27,100.0,15.0
28,100.0,15.0
29,100.0,15.0
30,20.5,3.2
31,4000.0,200.0
32,1500.0,100.0
33,5000.0,500.0
34,500.0,50.0
35,5000.0,400.0
36,1500.0,200.0
37,500.0,50.0
38,500.0,50.0
39,150.0,20.0
40,1500.0,200.0
41,500.0,100.0
42,100.0,15.0
43,50.0,5.0
44,500.0,50.0
45,100.0,15.0
46,5000.0,250.0
47,500.0,50.0
48,5000.0,500.0
49,5000.0,400.0
50,20.0,5.0
51,100.0,15.0
52,500.0,50.0
53,800.0,50.0
54,4000.0,500.0
55,50.0,6.0
56,2000.0,250.0
57,1500.0,200.0
58,500.0,50.0
59,100.0,15.0
60,100.0,15.0
61,50.0,10.0
62,150.0,10.0
63,500.0,50.0
64,5000.0,700.0
65,100.0,15.0
66,100.0,15.0
67,1500.0,100.0
68,3000.0,150.0
69,500.0,50.0
70,100.0,15.0
71,3000.0,200.0
72,5000.0,400.0
73,5000.0,200.0
74,1500.0,120.0
75,120.0,15.0
76,500.0,50.0
77,500.0,50.0
78,120.0,15.0
79,100.0,15.0
80,5000.0,550.0
81,100.0,15.0
82,100.0,15.0
83,450.0,20.0
84,100.0,15.0
85,100.0,15.0
86,100.0,15.0
87,500.0,50.0
88,150.0,15.0
89,50.0,5.0
90,50.0,5.0
91,1500.0,200.0
92,1500.0,200.0
93,100.0,15.0
94,100.0,15.0
95,2000.0,250.0
96,150.0,20.0
97,50.0,8.0
98,100.0,15.0
99,100.0,15.0
100,100.0,15.0
