,mean,std
1,200.0,15.0
2,250.0,15.0
3,350.0,15.0
4,250.0,15.0
5,250.0,15.0
6,350.0,15.0
7,350.0,12.0
8,350.0,15.0
9,350.0,15.0
10,350.0,12.0
11,350.0,12.0
12,350.0,15.0
13,250.0,15.0
14,250.0,15.0
15,250.0,15.0
16,350.0,15.0
17,350.0,12.0
18,350.0,12.0
19,250.0,15.0
20,350.0,12.0
21,350.0,15.0
22,350.0,15.0
23,250.0,15.0
24,250.0,15.0
25,350.0,15.0
26,350.0,15.0
27,350.0,15.0
28,250.0,15.0
29,350.0,12.0
30,350.0,15.0
31,250.0,15.0
32,350.0,12.0
33,250.0,15.0
34,350.0,15.0
35,250.0,15.0
36,350.0,12.0
37,250.0,15.0
38,250.0,15.0
39,250.0,15.0
40,250.0,15.0
41,350.0,15.0
42,250.0,15.0
43,350.0,12.0
44,250.0,15.0
45,350.0,15.0
46,250.0,15.0
47,350.0,15.0
48,350.0,15.0
49,350.0,15.0
50,350.0,15.0
51,350.0,12.0
52,350.0,15.0
53,350.0,12.0
54,350.0,15.0
55,350.0,15.0
56,350.0,15.0
57,250.0,15.0
58,350.0,15.0
59,350.0,15.0
60,250.0,15.0
61,350.0,15.0
62,250.0,15.0
63,350.0,15.0
64,350.0,12.0
65,350.0,15.0
66,350.0,15.0
67,350.0,15.0
68,350.0,15.0
69,250.0,15.0
70,345.0,15.0
71,350.0,15.0
72,350.0,12.5
73,350.0,15.0
74,350.0,12.0
75,250.0,15.0
76,250.0,15.0
77,350.0,15.0
78,350.0,12.0
79,350.0,15.0
80,250.0,15.0
81,350.0,15.0
82,350.0,15.0
83,350.0,15.0
84,350.0,12.0
85,350.0,15.0
86,250.0,15.0
87,350.0,15.0
88,250.0,15.0
89,350.0,15.0
90,350.0,15.0
91,350.0,15.0
92,250.0,15.0
93,250.0,15.0
94,250.0,15.0
95,350.0,15.0
96,350.0,15.0
97,350.0,15.0
98,350.0,15.0
99,350.0,12.5
100,350.0,15.0
