,mean,std
1,5.0,1.2
2,5.0,1.2
3,5.0,1.2
4,5.0,1.2
5,5.0,0.8
6,5.7,1.2
7,5.0,1.2
8,5.2,1.3
9,5.0,1.2
10,5.0,1.2
11,5.0,1.5
12,5.0,1.2
13,5.0,1.2
14,5.2,1.3
15,5.0,1.2
16,5.0,1.2
17,5.2,0.7
18,5.5,1.2
19,5.0,1.2
20,5.0,1.2
21,5.0,1.2
22,5.67,1.45
23,5.0,0.8
24,5.0,0.8
25,5.0,1.5
26,5.0,1.2
27,5.0,1.2
28,5.0,1.2
29,5.0,1.0
30,5.0,1.2
31,5.0,1.2
32,5.0,1.5
33,5.5,1.2
34,5.0,1.2
35,5.0,1.2
36,3.5,0.6
37,5.0,1.2
38,5.0,1.2
39,5.0,1.2
40,5.0,1.5
41,5.0,1.2
42,3.5,0.6
43,5.5,1.2
44,5.0,1.2
45,5.0,1.2
46,5.0,0.7
47,5.2,0.45
48,10.0,2.0
49,5.0,1.2
50,5.0,1.2
51,5.5,1.2
52,5.0,0.5
53,5.0,1.2
54,5.0,1.2
55,5.0,1.2
56,5.8,1.2
57,5.0,1.2
58,5.2,1.3
59,5.2,1.3
60,5.0,1.2
61,5.0,1.2
62,5.0,1.2
63,5.0,1.5
64,5.2,1.1
65,5.0,1.2
66,5.0,1.2
67,5.0,1.2
68,5.0,1.2
69,5.0,1.2
70,5.0,1.2
71,5.0,1.5
72,5.0,1.2
73,5.0,1.2
74,5.0,1.2
75,5.0,1.2
76,5.0,1.2
77,5.2,0.7
78,5.5,1.2
79,5.0,1.2
80,5.0,0.8
81,5.0,1.2
82,5.0,1.5
83,5.0,1.2
84,5.0,1.2
85,5.2,0.6
86,5.0,1.2
87,5.0,1.2
88,5.0,1.2
89,5.0,1.2
90,5.0,1.5
91,10.0,2.0
92,5.0,1.0
93,5.5,1.2
94,5.0,1.2
95,5.0,1.2
96,5.0,1.2
97,5.0,1.2
98,5.0,1.2
99,5.0,1.2
100,5.0,1.0
