,mean,std
1,50.0,5.0
2,100.0,5.0
3,100.0,15.0
4,50.0,5.0
5,120.0,15.0
6,50.0,5.0
7,50.0,5.0
8,50.0,5.0
9,50.0,5.0
10,100.0,15.0
11,50.0,5.0
12,50.0,5.0
13,100.0,15.0
14,120.0,15.0
15,50.0,5.0
16,50.0,5.0
17,120.0,5.0
18,50.0,5.0
19,50.0,5.0
20,115.0,5.0
21,100.0,5.0
22,120.0,5.0
23,50.0,5.0
24,100.0,15.0
25,120.0,5.0
26,100.0,15.0
27,50.0,5.0
28,50.0,5.0
29,50.0,5.0
30,50.0,5.0
31,100.0,5.0
32,120.0,5.0
33,120.0,5.0
34,50.0,5.0
35,100.0,15.0
36,50.0,5.0
37,50.0,5.0
38,50.0,5.0
39,100.0,5.0
40,120.0,5.0
41,100.0,15.0
42,50.0,5.0
43,50.0,5.0
44,50.0,5.0
45,100.0,15.0
46,100.0,15.0
47,50.0,5.0
48,100.0,15.0
49,50.0,5.0
50,50.0,5.0
51,50.0,5.0
52,50.0,5.0
53,50.0,5.0
54,120.0,15.0
55,100.0,5.0
56,100.0,5.0
57,100.0,5.0
58,100.0,5.0
59,50.0,2.5
60,50.0,5.0
61,50.0,5.0
62,50.0,5.0
63,50.0,5.0
64,50.0,5.0
65,100.0,15.0
66,50.0,5.0
67,50.0,5.0
68,50.0,5.0
69,50.0,5.0
70,50.0,2.5
71,50.0,5.0
72,50.0,5.0
73,50.0,5.0
74,100.0,15.0
75,50.0,5.0
76,120.0,15.0
77,120.0,10.0
78,100.0,15.0
79,150.0,10.0
80,50.0,5.0
81,50.0,5.0
82,100.0,15.0
83,50.0,5.0
84,100.0,15.0
85,50.0,5.0
86,100.0,5.0
87,100.0,15.0
88,120.0,5.0
89,100.0,5.0
90,100.0,5.0
91,150.0,15.0
92,50.0,5.0
93,100.0,5.0
94,50.0,5.0
95,50.0,5.0
96,50.0,5.0
97,120.0,15.0
98,100.0,5.0
99,100.0,5.0
100,50.0,5.0
