,mean,std
1,500.0,50.0
2,500.0,15.0
3,500.0,50.0
4,100.0,15.0
5,500.0,15.0
6,100.0,15.0
7,500.0,50.0
8,500.0,50.0
9,500.0,50.0
10,500.0,15.0
11,500.0,15.0
12,500.0,50.0
13,500.0,50.0
14,100.0,15.0
15,500.0,15.0
16,500.0,50.0
17,500.0,50.0
18,500.0,50.0
19,500.0,15.0
20,100.0,15.0
21,500.0,30.0
22,500.0,15.0
23,500.0,15.0
24,500.0,50.0
25,500.0,15.0
26,500.0,15.0
27,500.0,50.0
28,100.0,12.0
29,500.0,50.0
30,100.0,15.0
31,500.0,15.0
32,500.0,15.0
33,100.0,12.0
34,500.0,20.0
35,100.0,15.0
36,100.0,15.0
37,500.0,50.0
38,500.0,15.0
39,100.0,15.0
40,100.0,15.0
41,100.0,15.0
42,500.0,50.0
43,500.0,50.0
44,500.0,50.0
45,500.0,50.0
46,500.0,50.0
47,500.0,50.0
48,500.0,50.0
49,500.0,50.0
50,500.0,15.0
51,500.0,50.0
52,100.0,10.0
53,75.2,3.5
54,500.0,15.0
55,500.0,50.0
56,500.0,50.0
57,500.0,50.0
58,500.0,50.0
59,60.0,4.5
60,500.0,50.0
61,100.0,15.0
62,100.0,15.0
63,100.0,15.0
64,500.0,10.0
65,500.0,15.0
66,500.0,15.0
67,500.0,50.0
68,500.0,15.0
69,500.0,50.0
70,100.0,15.0
71,500.0,50.0
72,500.0,50.0
73,500.0,50.0
74,500.0,15.0
75,100.0,15.0
76,100.0,15.0
77,500.0,50.0
78,500.0,15.0
79,500.0,15.0
80,500.0,15.0
81,500.0,50.0
82,500.0,12.0
83,500.0,15.0
84,100.0,15.0
85,500.0,15.0
86,500.0,50.0
87,500.0,15.0
88,100.0,15.0
89,500.0,50.0
90,100.0,15.0
91,100.0,15.0
92,500.0,15.0
93,100.0,15.0
94,500.0,50.0
95,500.0,15.0
96,500.0,20.0
97,100.0,15.0
98,500.0,50.0
99,100.0,15.0
100,500.0,50.0
