,mean,std
1,7.5,1.2
2,7.5,1.2
3,8.0,1.5
4,7.5,1.2
5,7.5,1.2
6,8.0,1.5
7,7.5,1.2
8,7.5,1.2
9,7.5,1.2
10,7.5,1.2
11,7.5,1.2
12,8.0,1.5
13,7.5,1.2
14,7.5,1.2
15,7.5,1.2
16,7.5,1.2
17,7.5,1.2
18,7.5,1.2
19,7.5,1.2
20,7.5,1.2
21,7.5,1.2
22,7.8,1.5
23,7.5,1.2
24,7.5,1.2
25,7.5,1.2
26,7.5,1.2
27,7.5,1.2
28,7.5,1.2
29,7.5,1.2
30,7.5,1.2
31,8.0,1.5
32,7.5,1.2
33,7.5,1.2
34,7.5,1.2
35,7.5,1.2
36,7.5,1.2
37,8.0,1.5
38,7.5,1.2
39,7.5,1.2
40,8.0,1.5
41,7.5,1.2
42,7.5,1.2
43,7.5,1.2
44,7.5,1.2
45,7.5,1.2
46,7.5,1.2
47,7.5,1.2
48,7.5,1.2
49,7.5,1.2
50,7.5,1.2
51,7.5,1.2
52,7.5,1.2
53,7.5,1.2
54,7.5,1.2
55,7.5,1.2
56,7.5,1.2
57,7.5,1.2
58,7.5,1.2
59,7.5,1.2
60,7.5,1.2
61,7.5,1.2
62,7.5,1.2
63,7.5,1.2
64,7.5,1.2
65,7.5,1.2
66,7.5,1.2
67,7.5,1.2
68,7.5,1.2
69,7.5,1.2
70,7.5,1.2
71,8.0,1.5
72,7.5,1.2
73,7.5,1.2
74,7.5,1.2
75,7.5,1.2
76,7.5,1.2
77,7.5,1.2
78,7.5,1.2
79,8.0,1.5
80,7.5,1.2
81,7.5,1.2
82,7.5,1.2
83,7.5,1.2
84,7.5,1.2
85,7.5,1.2
86,7.5,1.2
87,7.5,1.2
88,7.5,1.2
89,7.5,1.2
90,7.5,1.2
91,7.5,1.2
92,7.5,1.2
93,7.5,1.2
94,7.5,1.2
95,7.5,1.2
96,8.0,1.5
97,7.5,1.2
98,7.5,1.2
99,7.5,1.2
100,7.5,1.2
