,mean,std
1,50.0,5.0
2,8.5,0.75
3,8.5,1.2
4,8.5,1.2
5,10.2,1.5
6,10.5,1.2
7,8.0,1.5
8,8.5,1.2
9,50.0,4.5
10,8.5,0.7
11,15.5,1.2
12,10.5,2.0
13,10.5,1.2
14,10.5,1.2
15,8.5,1.2
16,8.5,1.2
17,8.5,1.2
18,10.5,1.2
19,10.5,2.3
20,50.0,4.5
21,8.5,1.2
22,8.5,0.4
23,8.5,1.2
24,10.5,1.2
25,10.5,1.2
26,8.5,0.9
27,50.0,4.5
28,8.5,1.2
29,8.5,1.2
30,8.5,1.2
31,8.5,1.2
32,8.5,1.2
33,50.0,5.0
34,8.5,1.2
35,10.5,1.2
36,8.5,1.2
37,50.0,4.5
38,150.0,15.0
39,50.0,2.0
40,10.5,0.8
41,8.5,0.6
42,8.5,1.2
43,8.5,1.2
44,5.4,0.8
45,8.5,1.2
46,10.0,0.5
47,10.5,1.2
48,8.5,1.2
49,8.5,1.2
50,8.5,1.2
51,8.5,1.2
52,10.5,0.8
53,10.0,1.5
54,8.5,1.2
55,10.5,1.8
56,8.5,1.2
57,10.5,1.2
58,10.5,1.2
59,5.6,1.0
60,50.0,5.0
61,50.0,5.0
62,8.5,1.2
63,50.0,4.5
64,8.5,0.4
65,8.5,1.2
66,50.0,5.0
67,8.5,0.6
68,50.0,5.0
69,10.5,1.2
70,10.5,1.2
71,50.0,5.0
72,10.5,2.3
73,8.5,1.2
74,8.5,0.4
75,10.5,0.8
76,15.5,1.2
77,8.5,1.2
78,9.5,0.8
79,50.0,5.0
80,10.5,1.2
81,8.5,1.2
82,5.0,0.5
83,10.5,0.8
84,8.5,0.75
85,8.5,1.2
86,10.5,1.2
87,50.0,5.0
88,15.5,1.2
89,10.0,1.5
90,8.5,1.2
91,10.5,1.2
92,8.5,0.5
93,15.5,1.2
94,10.5,1.6
95,15.5,1.2
96,18.5,1.2
97,8.5,0.4
98,10.5,1.2
99,8.5,0.6
100,10.0,1.5
