,mean,std
1,50.0,5.0
2,50.0,5.0
3,50.0,5.0
4,100.0,5.0
5,50.0,5.0
6,50.0,5.0
7,100.0,5.0
8,100.0,10.0
9,50.0,5.0
10,50.0,5.0
11,100.0,10.0
12,50.0,5.0
13,50.0,5.0
14,100.0,15.0
15,50.0,5.0
16,50.0,5.0
17,50.0,5.0
18,50.0,5.0
19,50.0,5.0
20,50.0,5.0
21,50.0,5.0
22,50.0,5.0
23,100.0,15.0
24,50.0,5.0
25,50.0,5.0
26,120.0,15.0
27,50.0,5.0
28,50.0,5.0
29,50.0,5.0
30,120.0,15.0
31,50.0,5.0
32,50.0,5.0
33,50.0,5.0
34,50.0,5.0
35,50.0,5.0
36,50.0,5.0
37,50.0,5.0
38,50.0,5.0
39,50.0,5.0
40,100.0,15.0
41,50.0,5.0
42,50.0,5.0
43,50.0,5.0
44,100.0,5.0
45,100.0,15.0
46,100.0,15.0
47,50.0,3.5
48,50.0,10.0
49,50.0,5.0
50,50.0,3.5
51,100.0,15.0
52,50.0,5.0
53,100.0,5.0
54,100.0,15.0
55,120.0,15.0
56,50.0,5.0
57,100.0,5.0
58,120.0,15.0
59,50.0,5.0
60,50.0,5.0
61,50.0,2.5
62,50.0,5.0
63,50.0,5.0
64,120.0,15.0
65,50.0,5.0
66,50.0,5.0
67,50.0,5.0
68,50.0,5.0
69,50.0,5.0
70,50.0,5.0
71,50.0,5.0
72,50.0,5.0
73,50.0,5.0
74,50.5,2.5
75,50.0,5.0
76,50.0,5.0
77,50.0,5.0
78,50.0,5.0
79,50.0,5.0
80,50.0,5.0
81,150.0,10.0
82,150.0,20.0
83,50.0,5.0
84,100.0,15.0
85,120.0,15.0
86,50.0,5.0
87,200.0,15.0
88,50.0,5.0
89,50.0,5.0
90,150.0,15.0
91,100.0,5.0
92,50.0,5.0
93,50.0,5.0
94,120.0,15.0
95,50.0,5.0
96,50.0,5.0
97,120.0,5.0
98,120.0,15.0
99,50.0,5.0
100,50.0,5.0
