,mean,std
1,50.0,5.0
2,50.0,2.5
3,50.0,1.5
4,50.0,4.5
5,50.0,2.5
6,50.0,2.5
7,50.0,5.0
8,50.0,5.0
9,50.0,2.5
10,50.0,5.0
11,50.0,2.5
12,50.0,2.5
13,50.0,2.5
14,50.0,2.5
15,50.0,5.0
16,50.0,2.5
17,50.0,5.0
18,50.0,2.0
19,50.0,2.5
20,50.0,2.5
21,50.0,2.5
22,50.0,2.5
23,50.0,5.0
24,50.0,2.5
25,50.0,2.5
26,50.0,4.5
27,50.0,2.5
28,50.0,2.5
29,50.0,2.5
30,50.0,2.5
31,50.0,5.0
32,100.0,5.0
33,50.0,2.5
34,50.0,2.5
35,50.0,2.5
36,100.0,5.0
37,100.0,2.5
38,50.0,2.5
39,100.0,5.0
40,50.0,2.0
41,50.0,4.5
42,100.0,5.0
43,50.0,2.5
44,50.0,2.5
45,50.0,5.0
46,50.0,1.5
47,50.0,2.5
48,50.0,2.5
49,50.0,2.5
50,50.0,2.5
51,50.0,5.0
52,50.0,2.5
53,50.0,2.5
54,50.0,2.5
55,50.0,2.5
56,50.0,2.5
57,50.0,2.5
58,50.0,2.5
59,50.0,2.5
60,100.0,5.0
61,50.0,2.5
62,50.0,2.0
63,50.0,2.5
64,50.0,2.5
65,50.0,2.0
66,50.0,2.5
67,50.0,2.5
68,50.0,4.5
69,50.0,2.0
70,50.0,2.5
71,50.0,2.5
72,50.0,5.0
73,100.0,2.5
74,50.0,2.5
75,50.0,10.0
76,100.0,10.0
77,50.0,2.5
78,50.0,2.5
79,50.0,2.5
80,50.0,2.5
81,50.0,1.5
82,50.0,2.5
83,50.0,5.0
84,50.0,2.5
85,50.0,5.0
86,100.0,10.0
87,50.0,5.0
88,50.0,2.0
89,50.0,2.5
90,50.0,2.5
91,50.0,2.0
92,50.0,5.0
93,50.0,2.5
94,50.0,5.0
95,50.0,2.5
96,50.0,2.5
97,50.0,5.0
98,50.0,2.5
99,50.0,2.5
100,50.0,2.0
